video_id,title,description,published_at,viewCount,likeCount,commentCount,duration
BjudzOzF3BA,How to Make a Freelancing Portfolio | Freelancing for Beginners,"Hello Everyone,
I am going to share about the portfolio in today's video:)
There will be some tips at the end of the video make sure to watch till the end 💛

00:00 - Intro
00:34 - What is Portfolio?
01:32 - Importance of portfolio!
02:05 - Where to create a portfolio?
03:53 - Importance of intro page?
04:12 - PRO TIPS
04:30 - TIP 1
05:22 - TIP 2
05:32 - TIP 3
05:46 - TIP 4
06:46 - My opinion
08:12 - Outro

🌟🌍🌟Where to find me?🌟🌍🌟
Instagram:  https://www.instagram.com/shrutirajput576/
Twitter: https://twitter.com/SHRUTIR59861958

❤️I Earned $10 in just 30 minutes(check the video):- https://youtu.be/AOSbJqKRj-M

❤️want to learn about freelancing:- https://youtu.be/OP23kjeMUsE

❤️How To Create Seller Account on Fiverr:-  https://youtu.be/F-P_mVUJXII

❤️Gig ranking - https://youtu.be/p38FlBdEGpE

❤️how to create a gig that ranks on Fiverr - https://youtu.be/G6_FNJEnLAk

❤️Effective Gig Image on Fiverr - https://youtu.be/-9UqaJQw6w8

❤️ My freelancing Journey:- https://youtu.be/gMH_A3SjeAY

❤️ Fiverr Workflow process:- https://youtu.be/sBJD1uAzUQY

JOURNAL:- https://amzn.to/3wrwTce
🌟Neon ""S"" - https://amzn.to/3AEPNzF
🎙️Mic - (Boya) - https://amzn.to/3w1RK5s
🌟Ring Light - https://amzn.to/3A1ZPun
🌟Headphone - https://amzn.to/3A7StFs
🌟Jupiter - https://amzn.to/3qHdsLf

💻 The best laptop for graphic design( According to me):-
1.  Lenovo Ideapad -  https://amzn.to/3gP3bsV
2.  Acer Swift 5 - https://amzn.to/3zOIntc
3.  Lenovo Yoga Slim 7 - https://amzn.to/2SltE8d
4. HP Omen 15 - https://amzn.to/3vQS46Y
5. ASUS ZenBook 14 -  https://amzn.to/3gQpnmM
6. Apple M1 Macbook Air - https://amzn.to/2U0e81K
7. ASUS ZenBook Duo - https://amzn.to/3j3zPJ1 
8. Dell XPS 15 - https://amzn.to/3gUt3md
9. Apple Macbook Pro 16 - https://amzn.to/3hd3wVB

""Don't Forget to Share this Video""

🌟Subtitles by: 
Tushar Kumar Ram: Email - tusharkumarram11@gmail.com

✨ Tags ✨
How to Build a Freelancing Portfolio
how to create a freelance portfolio
freelancer portfolio description
freelancing

✨ hashtags ✨
#shrutirajput #fiverr #portfolio #gig",2022-02-09 10:30:10+00:00,48183,1975,193,506
mv_3JbZHx0Y,Rank fiverr gig on first page | Complete Advanced Fiverr Seo Course | Shruti Rajput,"Rank fiverr gig on first page | Complete Advanced Fiverr Seo Course

In this video, I am going to show you step by step how to rank your gig on Fiverr!
Advanced Fiverr SEO & Keyword Research for Fiverr
Rank Fiverr gigs Higher in Search.

00:00 - Intro
01:07 - What is SEO?
03:43 - Keyword Research
08:20 - Ideal Description
09:07 - Title
09:58 - Tags
10:46 - gig image
12:49 - super tip to boost up the gig
13:35 - Rising talent badge
14:03 - Example
17:41 - Outro

❤️YT SEO COURSE:- https://youtu.be/QwWl2_EgzXk

🎙️Mic - (Boya) - https://amzn.to/3w1RK5s
🌟Ring Light - https://amzn.to/3A1ZPun
Headphone - https://amzn.to/3A7StFs
🌟Jupiter - https://amzn.to/3qHdsLf

💻 The best laptop for graphic design( According to me):-
1.  Lenovo Ideapad -  https://amzn.to/3gP3bsV
2.  Acer Swift 5 - https://amzn.to/3zOIntc
3.  Lenovo Yoga Slim 7 - https://amzn.to/2SltE8d
4. HP Omen 15 - https://amzn.to/3vQS46Y
5. ASUS ZenBook 14 -  https://amzn.to/3gQpnmM
6. Apple M1 Macbook Air - https://amzn.to/2U0e81K
7. ASUS ZenBook Duo - https://amzn.to/3j3zPJ1 
8. Dell XPS 15 - https://amzn.to/3gUt3md
9. Apple Macbook Pro 16 - https://amzn.to/3hd3wVB

Instagram:  https://www.instagram.com/shrutirajput576/
CANVA LINK --    https://www.canva.com/join/affix-partly-boot
Fiverr link:-  http://www.fiverr.com/s2/c06dd5a4bc

🌟Subtitles by: 
Tushar Kumar Ram: Email - tusharkumarram11@gmail.com

❤️I Earned $10 in just 30 minutes(check the video):- https://youtu.be/AOSbJqKRj-M

❤️want to learn about freelancing:- https://youtu.be/OP23kjeMUsE

❤️How To Create Seller Account on Fiverr:-  https://youtu.be/F-P_mVUJXII

❤️Gig ranking - https://youtu.be/p38FlBdEGpE

❤️how to create a gig that ranks on Fiverr - https://youtu.be/G6_FNJEnLAk

❤️Effective Gig Image on Fiverr - https://youtu.be/-9UqaJQw6w8

❤️ My freelancing Journey:- https://youtu.be/gMH_A3SjeAY

❤️ Fiverr Workflow process:- https://youtu.be/sBJD1uAzUQY

❤️ How do I talk to my clients:- https://youtu.be/pMcVjiU2FZk

🌟 Please leave a LIKE ❤️ and SUBSCRIBE for more AMAZING content! 🌟

✨ Tags ✨
Fiverr gig SEO
Fiverr SEO
how to rank Fiverr gig
how to get orders on Fiverr
how to do keyword research

✨ HashTags ✨
#fiverrseo #shrutirajput #fiverr #freelancing",2022-01-30 10:30:14+00:00,50066,2297,234,1084
TzmcAfBebGU,How to get Orders on Fiverr | Fiverr tips and tricks | Gig SEO | Not Getting Orders on Fiverr?,"How to Get Orders on Fiverr | Fiverr tips and tricks | Gig SEO | Not Getting Orders on Fiverr?

In this tutorial, You are going to know about how to rank a gig on Fiverr 2021 and always work hard to know about your own talent!

🌟🌍🌟Where to find me?🌟🌍🌟
Instagram:  https://www.instagram.com/shrutirajput576/
Twitter: https://twitter.com/SHRUTIR59861958

❤️I Earned $10 in just 30 minutes(check the video):- https://youtu.be/AOSbJqKRj-M

❤️want to learn about freelancing:- https://youtu.be/OP23kjeMUsE

❤️How To Create Seller Account on Fiverr:-  https://youtu.be/F-P_mVUJXII

❤️Gig ranking - https://youtu.be/p38FlBdEGpE

❤️how to create a gig that ranks on Fiverr - https://youtu.be/G6_FNJEnLAk

❤️Effective Gig Image on Fiverr - https://youtu.be/-9UqaJQw6w8

❤️ My freelancing Journey:- https://youtu.be/gMH_A3SjeAY

❤️ Fiverr Workflow process:- https://youtu.be/sBJD1uAzUQY

JOURNAL:- https://amzn.to/3wrwTce
🌟Neon ""S"" - https://amzn.to/3AEPNzF
🎙️Mic - (Boya) - https://amzn.to/3w1RK5s
🌟Ring Light - https://amzn.to/3A1ZPun
🌟Headphone - https://amzn.to/3A7StFs
🌟Jupiter - https://amzn.to/3qHdsLf

💻 The best laptop for graphic design( According to me):-
1.  Lenovo Ideapad -  https://amzn.to/3gP3bsV
2.  Acer Swift 5 - https://amzn.to/3zOIntc
3.  Lenovo Yoga Slim 7 - https://amzn.to/2SltE8d
4. HP Omen 15 - https://amzn.to/3vQS46Y
5. ASUS ZenBook 14 -  https://amzn.to/3gQpnmM
6. Apple M1 Macbook Air - https://amzn.to/2U0e81K
7. ASUS ZenBook Duo - https://amzn.to/3j3zPJ1 
8. Dell XPS 15 - https://amzn.to/3gUt3md
9. Apple Macbook Pro 16 - https://amzn.to/3hd3wVB

""Don't Forget to Share this Video""

✨ Tags ✨
Not Getting Orders on Fiverr
How to Get Orders on Fiverr 
Fiverr tips and tricks 
Gig SEO 
Fiverr

✨ hashtags ✨
#shrutirajput #fiverr #gig #gigseo #FIVERR #fiverr #onlinefiverr #onlinefiverrr #tutorial #online #money #onlineselling #digitalproducts #fiverrandcanva",2022-01-15 12:00:13+00:00,16263,778,100,925
iD3XEd-HdDg,Create your own Daily Planner in Canva for free | Step by Step complete process,"So in this video, I will show you guys how you can create your very own planner (daily planner) using  Canva. I use the free online editing software Canva to create new designs for planners!

Try out Canva  for free here:  https://www.canva.com/join/affix-partly-boot

🌟🌍🌟Where to find me?🌟🌍🌟
Instagram:  https://www.instagram.com/shrutirajput576/
Twitter: https://twitter.com/SHRUTIR59861958

❤️I Earned $10 in just 30 minutes(check the video):- https://youtu.be/AOSbJqKRj-M

❤️want to learn about freelancing:- https://youtu.be/OP23kjeMUsE

❤️How To Create Seller Account on Fiverr:-  https://youtu.be/F-P_mVUJXII

❤️Gig ranking - https://youtu.be/p38FlBdEGpE

❤️how to create a gig that ranks on Fiverr - https://youtu.be/G6_FNJEnLAk

❤️Effective Gig Image on Fiverr - https://youtu.be/-9UqaJQw6w8

❤️ My freelancing Journey:- https://youtu.be/gMH_A3SjeAY

❤️ Fiverr Workflow process:- https://youtu.be/sBJD1uAzUQY

JOURNAL:- https://amzn.to/3wrwTce
🌟Neon ""S"" - https://amzn.to/3AEPNzF
🎙️Mic - (Boya) - https://amzn.to/3w1RK5s
🌟Ring Light - https://amzn.to/3A1ZPun
🌟Headphone - https://amzn.to/3A7StFs
🌟Jupiter - https://amzn.to/3qHdsLf

💻 The best laptop for graphic design( According to me):-
1.  Lenovo Ideapad -  https://amzn.to/3gP3bsV
2.  Acer Swift 5 - https://amzn.to/3zOIntc
3.  Lenovo Yoga Slim 7 - https://amzn.to/2SltE8d
4. HP Omen 15 - https://amzn.to/3vQS46Y
5. ASUS ZenBook 14 -  https://amzn.to/3gQpnmM
6. Apple M1 Macbook Air - https://amzn.to/2U0e81K
7. ASUS ZenBook Duo - https://amzn.to/3j3zPJ1 
8. Dell XPS 15 - https://amzn.to/3gUt3md
9. Apple Macbook Pro 16 - https://amzn.to/3hd3wVB

""Don't Forget to Share this Video""

✨ Tags ✨
canva
Daily planners
planners and journals
canva tutorial


✨ hashtags ✨
#shrutirajput #canva #planners #FIVERR #fiverr #onlinefiverr #onlinefiverrr #tutorial #online #money #onlineselling #digitalproducts #fiverrandcanva",2022-01-04 13:00:14+00:00,31488,1064,137,1264
Afw46GQwzDo,15 AMAZING CANVA TEXT EFFECTS To Level Up Your Designs | Canva tips and tricks,"In this video, you'll learn 15 CANVA TEXT EFFECTS you can do to make your designs look amazing! Watch this Canva tutorial for beginners to learn all the Canva tips and tricks.

INTERSHALA TRAININGS:- https://bit.ly/3rcoFpu

🌟Playlists🌟
❤️ freelancing skills:-
 https://youtube.com/playlist?list=PLxV93QHBmJ036096zHnBma329f_c04D7l
❤️ Fiverr tips & tricks:-
https://youtube.com/playlist?list=PLxV93QHBmJ02bWTJRB_L1Qz62QyFzMApz
❤️ Canva and Fiverr:-
https://youtube.com/playlist?list=PLxV93QHBmJ01LhEStzehFk87xXruc46m1
❤️ Fiverr tutorial for beginners 💰 :-
https://youtube.com/playlist?list=PLxV93QHBmJ00qcuspo4dFDNs7s08HpBIK

🌟🌍🌟Where to find me?🌟🌍🌟
Instagram:  https://www.instagram.com/shrutirajput576/
Twitter: https://twitter.com/SHRUTIR59861958

❤️ CANVA LINK --    https://www.canva.com/join/affix-partly-boot
❤️ Fiverr link:-  http://www.fiverr.com/s2/c06dd5a4bc

JOURNAL:- https://amzn.to/3wrwTce
🌟Neon ""S"" - https://amzn.to/3AEPNzF
🎙️Mic - (Boya) - https://amzn.to/3w1RK5s
🌟Ring Light - https://amzn.to/3A1ZPun
🌟Headphone - https://amzn.to/3A7StFs
🌟Jupiter - https://amzn.to/3qHdsLf

💻 The best laptop for graphic design( According to me):-
1.  Lenovo Ideapad -  https://amzn.to/3gP3bsV
2.  Acer Swift 5 - https://amzn.to/3zOIntc
3.  Lenovo Yoga Slim 7 - https://amzn.to/2SltE8d
4. HP Omen 15 - https://amzn.to/3vQS46Y
5. ASUS ZenBook 14 -  https://amzn.to/3gQpnmM
6. Apple M1 Macbook Air - https://amzn.to/2U0e81K
7. ASUS ZenBook Duo - https://amzn.to/3j3zPJ1 
8. Dell XPS 15 - https://amzn.to/3gUt3md
9. Apple Macbook Pro 16 - https://amzn.to/3hd3wVB

🌟 Please leave a LIKE ❤️ and SUBSCRIBE for more AMAZING content! 🌟

✨ Tags ✨
Canva tips and tricks
Canva text effects
Canva tutorial
Canva text animations
 text effects

✨ Hashtags ✨
#canva #text_effects #canvatips #fiverr #shrutirajput #makemoneyonline #FIVERR #fiverr #fiverrandcanva",2021-12-24 10:30:14+00:00,24929,776,65,906
HBaf9HYBIZU,How To Make an Intro For YouTube  Free in Canva | Create an Animated YouTube Intro/Outro FAST,"How To Make An Intro For Youtube  Free in Canva | Create an Animated YouTube Intro/Outro FAST

In this video, you'll learn how to make an intro for YouTube videos free in Canva. I'll show you how to create a YouTube intro with music and animation, too! Best of all, you can do it all for free in Canva.

🌟Playlists🌟
❤️ freelancing skills:-
 https://youtube.com/playlist?list=PLxV93QHBmJ036096zHnBma329f_c04D7l
❤️ Fiverr tips & tricks:-
https://youtube.com/playlist?list=PLxV93QHBmJ02bWTJRB_L1Qz62QyFzMApz
❤️ Canva and Fiverr:-
https://youtube.com/playlist?list=PLxV93QHBmJ01LhEStzehFk87xXruc46m1
❤️ Fiverr tutorial for beginners 💰 :-
https://youtube.com/playlist?list=PLxV93QHBmJ00qcuspo4dFDNs7s08HpBIK

🌟🌍🌟Where to find me?🌟🌍🌟
Instagram:  https://www.instagram.com/shrutirajput576/
Twitter: https://twitter.com/SHRUTIR59861958

❤️ CANVA LINK --    https://www.canva.com/join/affix-partly-boot
❤️ Fiverr link:-  http://www.fiverr.com/s2/c06dd5a4bc

JOURNAL:- https://amzn.to/3wrwTce
🌟Neon ""S"" - https://amzn.to/3AEPNzF
🎙️Mic - (Boya) - https://amzn.to/3w1RK5s
🌟Ring Light - https://amzn.to/3A1ZPun
🌟Headphone - https://amzn.to/3A7StFs
🌟Jupiter - https://amzn.to/3qHdsLf

💻 The best laptop for graphic design( According to me):-
1.  Lenovo Ideapad -  https://amzn.to/3gP3bsV
2.  Acer Swift 5 - https://amzn.to/3zOIntc
3.  Lenovo Yoga Slim 7 - https://amzn.to/2SltE8d
4. HP Omen 15 - https://amzn.to/3vQS46Y
5. ASUS ZenBook 14 -  https://amzn.to/3gQpnmM
6. Apple M1 Macbook Air - https://amzn.to/2U0e81K
7. ASUS ZenBook Duo - https://amzn.to/3j3zPJ1 
8. Dell XPS 15 - https://amzn.to/3gUt3md
9. Apple Macbook Pro 16 - https://amzn.to/3hd3wVB

🌟 Please leave a LIKE ❤️ and SUBSCRIBE for more AMAZING content! 🌟

✨ Tags ✨
how to make an intro for youtube videos
how to create a youtube intro
how to create a youtube intro in canva
how to create a youtube intro for free
canva tutorial
how to create a video intro

✨ Hashtags ✨
 #fiverr #shrutirajput #makemoneyonline #FIVERR #fiverr #onlinefiverr #onlinefiverrr #tutorial #online #money #onlineselling #digitalproducts #fiverrandcanva",2021-12-12 10:30:15+00:00,103198,2509,212,575
h4bAGR0NW-k,How to deliver your order on Fiverr | Step by Step guide,"How to deliver your order on Fiverr | Step by Step guide

To deliver an order:
1 Once you have successfully logged in, from the Selling menu, click on Orders to see all of your orders.
2 Go to the active order you would like to deliver and click Deliver Now.
Note: You can access your orders via several ways, such as within emails or notifications.
Within the Order page, you can click on Deliver Your Order at the top of the page, or scroll down to the bottom and click on Deliver Now.
3 To attach your delivery, click Upload Work.
Note: A single file is limited to up to 1 GB. If you are not delivering a file, then you will be prompted to confirm that no file is attached.
4 In the Describe your delivery in detail field, please be sure to write a brief description about your delivery.
5 Click on Deliver Work.

🌟Playlists🌟
❤️ freelancing skills:-
 https://youtube.com/playlist?list=PLxV93QHBmJ036096zHnBma329f_c04D7l
❤️ Fiverr tips & tricks:-
https://youtube.com/playlist?list=PLxV93QHBmJ02bWTJRB_L1Qz62QyFzMApz
❤️ Canva and Fiverr:-
https://youtube.com/playlist?list=PLxV93QHBmJ01LhEStzehFk87xXruc46m1
❤️ Fiverr tutorial for beginners 💰 :-
https://youtube.com/playlist?list=PLxV93QHBmJ00qcuspo4dFDNs7s08HpBIK

🌟🌍🌟Where to find me?🌟🌍🌟
Instagram:  https://www.instagram.com/shrutirajput576/
Twitter: https://twitter.com/SHRUTIR59861958

❤️ CANVA LINK --    https://www.canva.com/join/affix-partly-boot
❤️ Fiverr link:-  http://www.fiverr.com/s2/c06dd5a4bc

JOURNAL:- https://amzn.to/3wrwTce
🌟Neon ""S"" - https://amzn.to/3AEPNzF
🎙️Mic - (Boya) - https://amzn.to/3w1RK5s
🌟Ring Light - https://amzn.to/3A1ZPun
🌟Headphone - https://amzn.to/3A7StFs
🌟Jupiter - https://amzn.to/3qHdsLf

💻 The best laptop for graphic design( According to me):-
1.  Lenovo Ideapad -  https://amzn.to/3gP3bsV
2.  Acer Swift 5 - https://amzn.to/3zOIntc
3.  Lenovo Yoga Slim 7 - https://amzn.to/2SltE8d
4. HP Omen 15 - https://amzn.to/3vQS46Y
5. ASUS ZenBook 14 -  https://amzn.to/3gQpnmM
6. Apple M1 Macbook Air - https://amzn.to/2U0e81K
7. ASUS ZenBook Duo - https://amzn.to/3j3zPJ1 
8. Dell XPS 15 - https://amzn.to/3gUt3md
9. Apple Macbook Pro 16 - https://amzn.to/3hd3wVB

🌟 Please leave a LIKE ❤️ and SUBSCRIBE for more AMAZING content! 🌟

✨ Tags ✨
How to deliver order on Fiverr
Fiverr 
Fiverr and canva

✨ Hashtags ✨
 #fiverr #shrutirajput #makemoneyonline #FIVERR #fiverr #onlinefiverr #onlinefiverrr #tutorial #online #money #onlineselling #digitalproducts #fiverrandcanva",2021-12-06 04:27:07+00:00,36393,1023,79,129
Z_p9HKQI3Nk,Top 5 BEST Fiverr Gigs To Sell With No Skills & Experience | Make Money Online | FIVERR EASY GIGS,"Top 5 BEST Fiverr Gigs To Sell With No Skills & Experience | Make Money Online | FIVERR EASY GIGS

🌟Playlists🌟
❤️ freelancing skills:-
 https://youtube.com/playlist?list=PLxV93QHBmJ036096zHnBma329f_c04D7l
❤️ Fiverr tips & tricks:-
https://youtube.com/playlist?list=PLxV93QHBmJ02bWTJRB_L1Qz62QyFzMApz
❤️ Canva and Fiverr:-
https://youtube.com/playlist?list=PLxV93QHBmJ01LhEStzehFk87xXruc46m1
❤️ Fiverr tutorial for beginners 💰 :-
https://youtube.com/playlist?list=PLxV93QHBmJ00qcuspo4dFDNs7s08HpBIK

🌟🌍🌟Where to find me?🌟🌍🌟
Instagram:  https://www.instagram.com/shrutirajput576/
Twitter: https://twitter.com/SHRUTIR59861958

❤️ CANVA LINK --    https://www.canva.com/join/affix-partly-boot
❤️ Fiverr link:-  http://www.fiverr.com/s2/c06dd5a4bc

JOURNAL:- https://amzn.to/3wrwTce
🌟Neon ""S"" - https://amzn.to/3AEPNzF
🎙️Mic - (Boya) - https://amzn.to/3w1RK5s
🌟Ring Light - https://amzn.to/3A1ZPun
🌟Headphone - https://amzn.to/3A7StFs
🌟Jupiter - https://amzn.to/3qHdsLf

💻 The best laptop for graphic design( According to me):-
1.  Lenovo Ideapad -  https://amzn.to/3gP3bsV
2.  Acer Swift 5 - https://amzn.to/3zOIntc
3.  Lenovo Yoga Slim 7 - https://amzn.to/2SltE8d
4. HP Omen 15 - https://amzn.to/3vQS46Y
5. ASUS ZenBook 14 -  https://amzn.to/3gQpnmM
6. Apple M1 Macbook Air - https://amzn.to/2U0e81K
7. ASUS ZenBook Duo - https://amzn.to/3j3zPJ1 
8. Dell XPS 15 - https://amzn.to/3gUt3md
9. Apple Macbook Pro 16 - https://amzn.to/3hd3wVB

🌟 Please leave a LIKE ❤️ and SUBSCRIBE for more AMAZING content! 🌟

✨ Tags ✨
Fiverr easy skills 
Fiverr and canva
how to earn money with freelancing
how to earn money with canva on fiverr
freelancing for beginners
how to make money with canva
 ways to make money online
how to make extra money online 2021
canva tutorial
Fiverr

✨ Hashtags ✨
 #fiverr #shrutirajput #makemoneyonline #FIVERR #fiverr #onlinefiverr #onlinefiverrr #tutorial #online #money #onlineselling #digitalproducts #fiverrandcanva",2021-11-18 04:30:10+00:00,45633,1823,117,736
U-ENfDcsUTk,I Earned $20 in just 30 minutes | EPISODE - 3 | Live Work on Fiverr | CANVA Templates,"I Earned $20 in just 30 minutes | EPISODE - 3 | Live Work on Fiverr | CANVA Templates | Graphic designing | FREE TOOL😀 SHRUTI😍 || Canva

🌟Playlists🌟
❤️ freelancing skills:-
 https://youtube.com/playlist?list=PLxV93QHBmJ036096zHnBma329f_c04D7l
❤️ Fiverr tips & tricks:-
https://youtube.com/playlist?list=PLxV93QHBmJ02bWTJRB_L1Qz62QyFzMApz
❤️ Canva and Fiverr:-
https://youtube.com/playlist?list=PLxV93QHBmJ01LhEStzehFk87xXruc46m1
❤️ Fiverr tutorial for beginners 💰 :-
https://youtube.com/playlist?list=PLxV93QHBmJ00qcuspo4dFDNs7s08HpBIK

🌟🌍🌟Where to find me?🌟🌍🌟
Instagram:  https://www.instagram.com/shrutirajput576/
Twitter: https://twitter.com/SHRUTIR59861958

❤️ CANVA LINK --    https://www.canva.com/join/affix-partly-boot
❤️ Fiverr link:-  http://www.fiverr.com/s2/c06dd5a4bc

JOURNAL:- https://amzn.to/3wrwTce
🌟Neon ""S"" - https://amzn.to/3AEPNzF
🎙️Mic - (Boya) - https://amzn.to/3w1RK5s
🌟Ring Light - https://amzn.to/3A1ZPun
🌟Headphone - https://amzn.to/3A7StFs
🌟Jupiter - https://amzn.to/3qHdsLf

💻 The best laptop for graphic design( According to me):-
1.  Lenovo Ideapad -  https://amzn.to/3gP3bsV
2.  Acer Swift 5 - https://amzn.to/3zOIntc
3.  Lenovo Yoga Slim 7 - https://amzn.to/2SltE8d
4. HP Omen 15 - https://amzn.to/3vQS46Y
5. ASUS ZenBook 14 -  https://amzn.to/3gQpnmM
6. Apple M1 Macbook Air - https://amzn.to/2U0e81K
7. ASUS ZenBook Duo - https://amzn.to/3j3zPJ1 
8. Dell XPS 15 - https://amzn.to/3gUt3md
9. Apple Macbook Pro 16 - https://amzn.to/3hd3wVB

🌟 Please leave a LIKE ❤️ and SUBSCRIBE for more AMAZING content! 🌟

✨ Tags ✨
Fiverr and canva
how to earn money with freelancing
how to earn money with canva on fiverr
freelancing for beginners
how to make money with canva
 ways to make money online
how to make extra money online 2021
canva tutorial
Fiverr

✨ Hashtags ✨
 #Iearnseries #shrutirajput #canva #makemoneyonline #FIVERR #fiverr #onlinefiverr #onlinefiverrr #tutorial #online #money #onlineselling #digitalproducts #fiverrandcanva",2021-11-02 05:30:09+00:00,64898,2406,151,804
ye0o7bIANOc,Easy way to earn money as a student | Freelancing Complete Guide,"Easy way to earn money as a student | Freelancing Complete Guide

🌟Playlists🌟
❤️ freelancing skills:-
 https://youtube.com/playlist?list=PLxV93QHBmJ036096zHnBma329f_c04D7l
❤️ Fiverr tips & tricks:-
https://youtube.com/playlist?list=PLxV93QHBmJ02bWTJRB_L1Qz62QyFzMApz
❤️ Canva and Fiverr:-
https://youtube.com/playlist?list=PLxV93QHBmJ01LhEStzehFk87xXruc46m1
❤️ Fiverr tutorial for beginners 💰 :-
https://youtube.com/playlist?list=PLxV93QHBmJ00qcuspo4dFDNs7s08HpBIK

🌍Where to find me?
Instagram:  https://www.instagram.com/shrutirajput576/
Twitter: https://twitter.com/SHRUTIR59861958

❤️ CANVA LINK --    https://www.canva.com/join/affix-partly-boot
❤️ Fiverr link:-  http://www.fiverr.com/s2/c06dd5a4bc

JOURNAL:- https://amzn.to/3wrwTce
🌟Neon ""S"" - https://amzn.to/3AEPNzF
🎙️Mic - (Boya) - https://amzn.to/3w1RK5s
🌟Ring Light - https://amzn.to/3A1ZPun
🌟Headphone - https://amzn.to/3A7StFs
🌟Jupiter - https://amzn.to/3qHdsLf

💻 The best laptop for graphic design( According to me):-
1.  Lenovo Ideapad -  https://amzn.to/3gP3bsV
2.  Acer Swift 5 - https://amzn.to/3zOIntc
3.  Lenovo Yoga Slim 7 - https://amzn.to/2SltE8d
4. HP Omen 15 - https://amzn.to/3vQS46Y
5. ASUS ZenBook 14 -  https://amzn.to/3gQpnmM
6. Apple M1 Macbook Air - https://amzn.to/2U0e81K
7. ASUS ZenBook Duo - https://amzn.to/3j3zPJ1 
8. Dell XPS 15 - https://amzn.to/3gUt3md
9. Apple Macbook Pro 16 - https://amzn.to/3hd3wVB

🌟 Please leave a LIKE ❤️ and SUBSCRIBE for more AMAZING content! 🌟

✨ Tags ✨
Fiverr and canva
freelancing 
freelancing course
how to earn money with freelancing
how to earn money with canva on fiverr
freelancing for beginners
how to make money with canva
 ways to make money online
how to make extra money online 2021
canva tutorial
Fiverr

✨ Hashtags ✨
 #freelancing #shrutirajput #freelancer #Iearnseries #shrutirajput #canva #makemoneyonline #FIVERR #fiverr #onlinefiverr #onlinefiverrr #tutorial #online #money #onlineselling #digitalproducts #fiverrandcanva #kdp #ebook #booklayout",2021-10-24 05:30:13+00:00,23208,1323,156,1410
